,student_id,minutes_watched,paid_in_q2
247,2866,6.48,1
248,157285,165.25,1
249,157277,696.32,1
250,153726,34.22,1
251,157476,147.85,1
252,153897,20.0,1
253,146149,566.58,1
254,157853,4.57,1
255,157882,54.84,1
256,157992,916.28,1
257,158038,50.77,1
258,146625,9.1,1
259,157698,275.88,1
260,158104,0.22,1
261,4829,137.69,1
262,158049,416.71,1
263,149652,644.66,1
264,158205,33.58,1
265,158336,378.75,1
266,5579,2.08,1
267,157934,24.06,1
268,158250,40.77,1
269,5076,5.58,1
270,10685,74.86,1
271,1530,4.73,1
272,159105,17.09,1
273,159022,111.69,1
274,158529,329.31,1
275,7382,49.61,1
276,159172,5.43,1
277,159353,146.17,1
279,1780,0.65,1
280,159336,501.23,1
281,159057,34.35,1
282,3080,77.47,1
283,159904,11.68,1
284,160051,15.44,1
285,159987,240.97,1
286,160493,3.18,1
287,5111,34.85,1
288,160595,675.06,1
289,4640,292.99,1
290,160677,73.8,1
291,161132,23.17,1
292,147992,2.95,1
293,153036,55.62,1
294,161173,319.89,1
295,161200,11.12,1
296,161209,23.92,1
297,12915,17.62,1
298,161210,805.45,1
299,147005,262.34,1
300,148628,241.28,1
301,161227,83.9,1
302,14765,1.37,1
303,153953,226.49,1
304,161241,26.92,1
305,160528,714.02,1
306,152138,147.23,1
307,1619,1490.75,1
308,156702,10.33,1
309,161288,366.39,1
310,12807,45.59,1
311,144561,36.65,1
312,19124,1366.41,1
313,118426,0.28,1
314,8018,432.52,1
315,44965,319.33,1
317,161395,19.44,1
318,159457,917.81,1
319,161397,16.83,1
320,161338,210.12,1
321,74005,183.31,1
322,161426,239.79,1
323,11717,17.67,1
324,161070,96.2,1
325,149892,1.83,1
326,43604,4.97,1
327,161474,40.27,1
328,161475,372.27,1
329,2324,8.58,1
330,161483,40.5,1
331,161485,183.34,1
332,161060,321.71,1
333,149323,172.71,1
334,149366,7.33,1
335,92449,13.39,1
336,160536,22.2,1
337,4059,163.52,1
338,161515,34.45,1
339,153235,423.15,1
340,161527,24.77,1
341,161108,19.52,1
342,144239,96.67,1
343,8954,7.38,1
344,161539,0.17,1
345,145561,176.34,1
346,161572,274.31,1
347,157594,248.87,1
348,6053,986.14,1
349,158179,442.56,1
350,161626,233.29,1
351,161632,3.38,1
352,161640,599.43,1
353,161650,12.23,1
354,9372,301.91,1
355,917,5.67,1
356,143561,1767.35,1
357,160452,0.5,1
358,161002,28.98,1
359,161703,230.52,1
360,161716,1043.96,1
361,74498,163.86,1
362,160462,75.15,1
363,161887,187.99,1
364,13620,143.86,1
365,161899,584.49,1
366,161870,175.92,1
367,20710,2222.03,1
368,4266,121.1,1
369,161900,422.99,1
370,162284,252.22,1
371,1085,82.97,1
372,163108,70.47,1
373,163452,19.73,1
374,164222,369.93,1
375,163883,10.77,1
376,43915,172.17,1
377,164701,32.9,1
378,164904,15.62,1
379,1362,13.51,1
380,6164,184.83,1
381,2295,40.02,1
382,1661,5.18,1
383,165364,2.83,1
384,14382,51.2,1
385,165433,195.9,1
387,165480,341.86,1
388,165557,34.58,1
389,164496,0.05,1
390,164430,61.6,1
391,4080,813.49,1
392,3195,354.32,1
393,8425,7.86,1
394,12330,71.55,1
395,4371,63.56,1
396,165950,8.65,1
397,165285,1583.35,1
398,160705,35.43,1
399,3256,360.45,1
400,166070,843.53,1
401,9409,791.6,1
402,164997,5.15,1
403,1742,264.89,1
404,156342,77.5,1
405,166217,13.72,1
406,4723,596.71,1
407,166461,18.47,1
408,14700,1325.42,1
409,2764,2.67,1
410,165187,45.22,1
411,166652,38.83,1
412,2495,125.35,1
413,4404,185.36,1
414,159875,32.68,1
415,13538,140.21,1
416,166509,50.8,1
417,146990,11.82,1
418,166842,86.81,1
419,166907,166.77,1
420,167091,12.12,1
421,167073,10.45,1
422,167295,422.49,1
423,167602,0.93,1
424,11345,40.96,1
425,3524,58.79,1
426,168253,1.72,1
427,1188,13.02,1
428,166626,17.31,1
429,13180,107.44,1
430,3146,0.35,1
431,2110,4.31,1
432,170586,1373.9,1
433,16054,16.62,1
434,170942,23.07,1
435,170997,212.57,1
436,168777,62.58,1
437,164280,8.7,1
438,171001,5.78,1
439,171006,121.23,1
440,171011,174.63,1
441,171032,536.21,1
442,171057,302.71,1
443,171151,32.84,1
444,5323,167.9,1
445,162502,42.0,1
446,171176,3.4,1
447,147956,2288.99,1
448,171243,26.3,1
449,171263,0.45,1
450,12532,481.91,1
451,3652,20.87,1
452,171275,4.72,1
453,148467,142.62,1
454,171292,4.17,1
455,23403,2.07,1
456,15478,62.06,1
457,158646,10.68,1
458,167554,3.55,1
459,171302,13.55,1
460,171313,1449.69,1
461,1215,3.03,1
462,170706,1.75,1
463,171342,375.26,1
464,171187,14.02,1
465,170845,11.63,1
466,171402,0.42,1
467,159621,167.67,1
468,171407,37.2,1
469,171411,23.99,1
470,146401,75.48,1
471,171349,299.34,1
472,171439,29.77,1
473,171448,350.07,1
474,171296,8.07,1
475,163248,38.97,1
476,4176,37.17,1
477,166145,533.24,1
478,171476,18.22,1
479,171479,224.37,1
480,156467,1546.01,1
481,171232,114.04,1
482,143709,1462.2,1
483,171523,680.06,1
484,4577,0.12,1
485,171585,49.57,1
486,171586,88.68,1
487,1669,52.38,1
488,171519,435.81,1
489,140223,17.27,1
490,170879,1262.84,1
491,171645,15.82,1
492,168223,75.85,1
493,908,0.92,1
494,2824,18.72,1
495,171832,9.67,1
496,171922,0.83,1
497,144348,473.49,1
498,8223,12.22,1
499,171693,534.01,1
500,172092,0.8,1
501,161580,354.31,1
502,171942,1545.56,1
503,171827,284.01,1
504,172219,29.25,1
505,172289,388.41,1
506,172256,15.98,1
507,172357,347.53,1
508,172424,276.89,1
509,172443,51.54,1
510,172187,72.2,1
511,172349,65.15,1
512,172127,734.57,1
513,172619,1171.33,1
514,172692,22.83,1
515,7620,41.42,1
516,172962,77.9,1
517,172792,429.66,1
518,173018,55.63,1
519,172535,604.27,1
520,171738,772.26,1
521,6159,253.13,1
522,7975,506.96,1
523,2218,50.65,1
524,218045,22.38,1
525,39563,599.23,1
526,230336,21.17,1
527,7474,2.72,1
528,5080,551.5,1
529,149042,438.5,1
530,235095,1566.49,1
531,8412,44.74,1
532,227678,772.9,1
533,249195,134.58,1
534,2431,0.85,1
535,1678,92.92,1
536,161935,0.07,1
537,42751,55.48,1
538,8030,26.03,1
539,230326,528.61,1
540,171405,46.97,1
541,247871,81.65,1
542,253522,30.14,1
543,181501,6.17,1
544,186375,2.45,1
545,238018,51.55,1
546,172160,32.68,1
547,215310,28.55,1
548,216478,291.98,1
549,249247,80.76,1
550,232006,2.45,1
551,185848,994.29,1
552,173236,28.13,1
553,2731,468.68,1
554,235442,119.99,1
555,199192,572.89,1
556,243951,5.33,1
557,183370,4.5,1
558,217852,308.21,1
559,175768,19.25,1
560,252812,211.33,1
561,172701,105.01,1
562,192293,465.01,1
563,223510,33.0,1
564,253589,95.87,1
565,249494,61.74,1
566,170014,34.17,1
567,165026,434.54,1
568,3577,329.89,1
569,163144,20.95,1
570,210367,133.15,1
571,229073,8.91,1
572,213312,229.0,1
573,243847,528.14,1
574,182356,349.61,1
575,242876,7.25,1
576,232898,469.56,1
577,156887,99.79,1
578,176858,8.82,1
579,234596,773.77,1
580,206242,247.79,1
581,250386,75.84,1
582,150823,34.85,1
583,253682,493.31,1
584,247102,48.12,1
585,182533,709.24,1
586,1543,9.28,1
587,229699,388.66,1
588,227645,33.53,1
589,2274,3.72,1
590,3987,0.9,1
591,2112,876.18,1
592,3406,16.73,1
593,253574,1176.13,1
594,250255,24.3,1
595,240822,28.0,1
596,172126,0.44,1
597,178487,12.35,1
598,154143,17.47,1
599,172823,64.72,1
600,222007,59.38,1
601,253149,10.27,1
602,96731,1.52,1
603,253823,1089.6,1
604,253827,968.83,1
605,253829,2229.75,1
606,207203,0.28,1
607,179776,66.25,1
608,237385,9.75,1
609,174213,44.87,1
610,14383,52.18,1
611,253896,1027.01,1
612,250351,153.85,1
613,200261,17.58,1
615,253909,29.47,1
616,18314,2.1,1
617,2591,89.68,1
618,153930,2.33,1
619,240444,0.42,1
620,249258,0.28,1
621,153765,1021.64,1
622,179203,2255.89,1
623,232908,122.84,1
624,231588,445.4,1
625,253941,71.61,1
626,253766,4.22,1
627,251728,8.05,1
628,253948,83.67,1
629,235023,34.72,1
630,161480,3.68,1
631,1200,329.41,1
632,253975,521.85,1
633,1652,1032.86,1
634,6890,62.31,1
635,172948,2.83,1
636,230179,4.58,1
637,231080,293.86,1
638,156728,93.42,1
639,8431,311.39,1
640,156542,45.53,1
641,170905,176.32,1
642,181800,362.1,1
643,254057,160.11,1
644,200231,906.88,1
645,197196,162.88,1
646,183419,452.97,1
647,57431,841.33,1
648,225789,442.56,1
649,227387,588.05,1
650,154291,360.0,1
651,7008,1.38,1
652,227711,1029.87,1
653,2398,368.53,1
654,184136,92.99,1
655,250466,0.22,1
656,223701,4.07,1
657,162077,435.43,1
658,254088,260.52,1
659,177134,21.8,1
660,254117,136.62,1
661,234600,85.2,1
662,7421,41.88,1
663,254127,915.25,1
664,59323,784.04,1
665,254129,442.79,1
666,249318,143.81,1
667,254136,56.86,1
668,215796,46.83,1
669,253788,49.75,1
670,208957,180.36,1
671,204419,814.11,1
672,251612,250.57,1
673,193484,78.42,1
674,3338,209.25,1
675,176209,11.03,1
676,89036,60.3,1
677,235274,345.52,1
678,254199,747.47,1
679,188691,137.7,1
680,172986,77.3,1
681,254227,16.95,1
682,190803,978.53,1
683,182248,306.59,1
684,196681,543.09,1
685,182636,175.4,1
686,254247,70.07,1
687,182414,38.02,1
688,254261,0.45,1
689,6805,45.26,1
690,175975,101.73,1
691,1235,35.98,1
692,11793,10.48,1
693,234748,280.92,1
694,254289,55.1,1
695,176192,53.46,1
696,254310,1317.84,1
697,254329,189.74,1
698,239003,287.38,1
699,254353,54.37,1
700,240294,120.63,1
701,254372,35.65,1
702,244342,200.9,1
703,179118,118.14,1
704,252339,2260.8,1
705,207270,90.3,1
706,254389,38.18,1
707,204773,391.8,1
708,235996,370.5,1
709,78822,2.67,1
710,254397,21.58,1
711,236455,146.17,1
712,4908,92.43,1
713,217601,349.8,1
714,239552,40.44,1
715,226611,62.87,1
716,181002,12.65,1
717,8840,417.15,1
718,250115,352.89,1
719,224276,43.26,1
720,253338,65.37,1
721,254432,4.55,1
722,5583,947.93,1
723,218699,373.52,1
724,253225,3.28,1
725,224426,69.3,1
726,107588,168.63,1
727,156941,21.28,1
728,226465,0.2,1
729,198179,570.3,1
730,221756,73.76,1
731,254450,30.02,1
732,237081,480.5,1
733,246846,11.32,1
734,1221,227.29,1
735,254301,31.97,1
736,254378,274.41,1
737,152241,141.48,1
738,1883,2.67,1
739,6070,5.78,1
740,254465,215.17,1
741,254459,44.96,1
742,254466,130.59,1
743,254467,494.97,1
744,254469,92.42,1
745,228416,16.28,1
746,254478,119.59,1
747,254479,36.1,1
748,4303,12.28,1
749,251554,39.86,1
750,161785,50.88,1
751,156645,21.43,1
752,174738,62.45,1
753,250694,489.73,1
754,247618,580.99,1
755,254505,48.74,1
756,238234,25.94,1
757,166380,709.93,1
758,219488,1399.18,1
759,233857,24.62,1
760,254526,32.69,1
761,12284,423.01,1
762,254529,7.7,1
763,254527,42.85,1
764,238315,545.22,1
765,106235,57.68,1
766,192269,196.92,1
767,197505,719.44,1
768,216409,155.61,1
769,253303,19.63,1
770,254550,5.72,1
771,254553,1148.95,1
772,157360,283.81,1
773,216760,1.07,1
774,172814,562.79,1
775,254569,39.67,1
776,185462,150.7,1
777,254571,232.64,1
778,245078,55.65,1
779,235735,534.16,1
780,254596,92.95,1
781,171339,535.29,1
782,254603,60.9,1
783,185359,0.32,1
784,37901,15.4,1
785,203950,15.53,1
786,220799,41.42,1
787,227874,395.86,1
788,254635,38.23,1
789,235980,119.8,1
790,180277,41.9,1
791,254601,386.55,1
792,172218,154.38,1
793,254170,249.21,1
794,252008,927.17,1
795,254653,371.7,1
796,254651,0.1,1
797,176870,85.13,1
798,254658,0.25,1
799,5143,43.4,1
800,243618,288.21,1
801,244048,753.41,1
802,187880,155.48,1
803,233911,17.2,1
804,184717,260.28,1
805,214994,86.95,1
806,242205,551.9,1
807,187392,186.6,1
808,254681,18.47,1
809,151021,64.46,1
810,2954,163.11,1
811,188507,225.76,1
812,254693,1066.27,1
813,219004,63.68,1
814,254697,1192.95,1
815,194507,1316.04,1
816,2359,0.15,1
817,203177,34.5,1
818,177554,41.19,1
819,7086,250.0,1
820,219446,25.61,1
821,248154,42.38,1
822,198342,170.29,1
823,254713,1835.54,1
824,176531,656.26,1
825,6505,44.02,1
826,7412,61.19,1
827,201159,476.68,1
828,228952,74.13,1
829,254725,294.02,1
830,240248,443.97,1
831,1753,55.76,1
832,240610,67.42,1
833,254731,96.87,1
834,235486,29.27,1
835,250924,198.16,1
836,29960,120.03,1
837,190394,89.3,1
838,161496,688.06,1
839,185764,330.8,1
840,7524,36.52,1
841,241008,123.58,1
842,181805,278.32,1
843,254744,83.16,1
844,235155,35.74,1
845,254737,54.67,1
846,178303,46.95,1
847,3183,147.54,1
848,235,312.21,1
849,244937,37.21,1
850,254761,36.67,1
851,6787,315.16,1
852,16668,535.66,1
853,187084,75.0,1
854,15772,1110.2,1
855,228557,134.56,1
856,218026,4.5,1
857,254775,81.51,1
858,254776,282.68,1
859,254777,1.52,1
860,164310,161.98,1
861,235863,285.73,1
862,254791,164.67,1
863,246119,16.03,1
864,225936,0.07,1
865,254799,80.43,1
866,254798,44.03,1
867,144498,127.09,1
868,254813,601.66,1
869,254672,1.67,1
870,198868,3.13,1
871,177842,91.02,1
872,156894,22.9,1
873,229525,1087.25,1
874,254795,0.7,1
875,179007,207.21,1
876,162669,14.4,1
877,254759,336.59,1
878,5827,953.23,1
879,214434,0.83,1
880,171560,54.41,1
881,242229,111.63,1
882,244886,556.7,1
883,1517,70.35,1
884,24664,32.35,1
885,176577,78.11,1
886,175038,978.77,1
887,254832,0.05,1
888,225335,28.4,1
889,214569,97.82,1
890,254839,2.05,1
891,174650,15.22,1
892,230151,883.19,1
893,254842,84.72,1
894,243941,1103.01,1
895,227536,40.48,1
896,240583,7.57,1
897,219561,602.87,1
898,159873,1347.24,1
899,236361,456.71,1
900,246109,45.7,1
901,254852,1.5,1
902,17378,212.92,1
903,226169,802.77,1
904,254854,48.23,1
905,175978,125.66,1
906,254855,80.5,1
907,195309,21.42,1
908,189977,145.41,1
909,254860,289.7,1
910,252175,120.29,1
911,242790,52.46,1
912,254810,1.25,1
913,254868,97.11,1
914,254869,139.92,1
915,248879,12.25,1
916,212968,258.6,1
917,6408,267.66,1
918,254858,257.5,1
919,254874,0.2,1
920,152188,43.85,1
921,254872,48.89,1
922,254796,65.91,1
923,254878,7.59,1
924,184631,116.64,1
925,254882,11.47,1
926,1102,271.3,1
927,51495,45.69,1
928,173105,342.1,1
929,181219,1311.09,1
930,191038,210.07,1
931,215869,2.5,1
932,34172,91.55,1
933,147130,132.54,1
934,6885,509.8,1
935,143026,40.6,1
936,193998,12.54,1
937,198958,129.28,1
938,230140,608.88,1
939,7244,19.22,1
940,252053,1.92,1
941,3056,1.78,1
942,3478,0.6,1
943,7475,96.21,1
944,148755,210.1,1
945,22980,62.21,1
946,181083,225.71,1
947,7224,78.63,1
948,23781,41.37,1
949,254919,33.55,1
950,171425,15.26,1
951,5064,419.66,1
952,233619,1523.59,1
953,1522,125.88,1
954,35284,237.84,1
955,225990,6.8,1
956,219514,14.26,1
957,254558,757.53,1
958,237063,3.35,1
959,234364,50.48,1
960,230273,144.92,1
961,254886,9.6,1
962,254428,55.55,1
963,195067,153.96,1
964,234971,2.39,1
965,218862,6.58,1
966,196357,340.53,1
967,212936,123.79,1
968,254931,239.85,1
969,211139,483.37,1
970,209256,605.73,1
971,149601,111.47,1
972,254935,12.7,1
973,171210,50.53,1
974,249503,1428.18,1
975,222899,1.15,1
976,185208,1019.34,1
977,242454,841.86,1
978,254941,136.48,1
979,247869,0.33,1
980,235168,396.71,1
981,254914,1020.1,1
982,1863,38.16,1
983,254929,833.84,1
984,181545,64.18,1
985,193565,46.97,1
986,233060,28.77,1
987,241407,2.37,1
988,138559,22.28,1
989,178655,272.85,1
990,239289,12.53,1
991,254958,512.74,1
992,245829,118.38,1
993,158659,84.86,1
994,59568,176.56,1
995,10690,83.77,1
996,21449,168.62,1
997,211603,545.95,1
998,1419,63.52,1
999,254953,749.8,1
1000,254971,17.62,1
1001,242856,10.13,1
1002,254972,173.56,1
1003,4376,41.03,1
1004,164348,23.68,1
1005,222991,1932.72,1
1006,180668,127.54,1
1007,214254,93.71,1
1008,180282,72.59,1
1009,254974,516.83,1
1010,11353,1095.89,1
1011,148060,42.66,1
1012,254976,4.13,1
1013,254978,207.18,1
1014,145488,0.05,1
1015,183189,133.11,1
1016,201975,28.95,1
1017,103808,56.15,1
1018,252678,1582.26,1
1019,252073,23.06,1
1020,150906,160.46,1
1021,146255,76.58,1
1023,34533,31.76,1
1024,254985,1.98,1
1025,238848,1924.93,1
1026,148670,15.7,1
1027,179127,299.17,1
1028,244586,101.96,1
1029,9754,684.82,1
1030,254983,129.63,1
1031,228222,9.2,1
1032,212444,16.42,1
1033,147638,210.92,1
1034,255016,357.76,1
1035,255017,12.81,1
1036,159175,248.95,1
1037,192420,451.13,1
1038,199750,21.3,1
1039,255031,2.93,1
1040,255033,148.05,1
1041,255038,1.08,1
1042,215608,572.09,1
1043,255044,69.82,1
1044,226734,31.85,1
1045,255047,12.07,1
1046,255059,395.86,1
1047,255062,44.53,1
1048,253264,898.41,1
1049,51872,83.55,1
1050,3481,30.57,1
1051,6950,879.07,1
1052,251499,1.77,1
1053,7163,537.53,1
1054,255091,48.09,1
1055,253157,0.57,1
1056,4055,221.25,1
1057,245707,0.85,1
1058,250609,7.38,1
1059,248414,427.01,1
1060,6930,42.92,1
1061,255128,488.95,1
1062,2663,15.28,1
1063,181529,4.13,1
1064,255169,367.25,1
1065,248675,9.47,1
1066,233322,37.14,1
1067,142965,12.49,1
1068,235677,43.24,1
1069,242308,38.6,1
1070,255186,404.55,1
1071,255189,0.25,1
1072,235548,441.82,1
1073,255148,40.98,1
1074,239765,53.14,1
1075,146948,4.77,1
1076,255012,158.02,1
1077,255204,4.68,1
1078,254123,0.93,1
1079,255207,157.68,1
1080,225305,11.97,1
1081,183092,101.32,1
1082,255220,1096.63,1
1083,255232,180.75,1
1084,161537,91.06,1
1085,1201,7.67,1
1086,196154,67.01,1
1087,3982,0.05,1
1088,7069,17.9,1
1089,7013,5.88,1
1090,248992,103.32,1
1091,255257,244.06,1
1092,255267,119.37,1
1093,149787,163.82,1
1094,240987,253.04,1
1095,255269,279.55,1
1096,255272,36.22,1
1097,250629,76.16,1
1098,249243,3.04,1
1099,252200,39.55,1
1100,255275,723.55,1
1101,82986,141.93,1
1102,255296,589.54,1
1104,255076,0.43,1
1105,251329,414.75,1
1106,182919,15.42,1
1107,255000,111.6,1
1108,255315,1.27,1
1109,163786,3.0,1
1110,22083,149.84,1
1111,254913,31.37,1
1112,255332,6.77,1
1113,255333,2.83,1
1114,255335,111.58,1
1115,255341,50.02,1
1116,255342,19.69,1
1117,255343,65.16,1
1118,255271,222.08,1
1119,194528,69.05,1
1120,255187,53.33,1
1121,255353,96.75,1
1122,232131,595.08,1
1123,210670,284.76,1
1124,1016,20.15,1
1125,201214,17.42,1
1126,236784,99.78,1
1127,255282,657.83,1
1128,255366,263.45,1
1129,223034,152.21,1
1130,40307,36.91,1
1131,233908,35.2,1
1132,195506,19.17,1
1133,241036,145.79,1
1134,255372,118.57,1
1135,255058,731.74,1
1136,255277,42.18,1
1137,255306,168.42,1
1138,207559,66.25,1
1139,181809,70.45,1
1140,246014,23.08,1
1141,170034,150.67,1
1142,255391,232.52,1
1143,201470,12.37,1
1144,238593,4.23,1
1145,255405,3.33,1
1146,255206,19.67,1
1147,248806,4.75,1
1148,156767,150.07,1
1149,6819,28.14,1
1150,240446,726.33,1
1151,255486,282.53,1
1152,184826,512.98,1
1153,178994,20.18,1
1154,255563,389.59,1
1155,137920,83.46,1
1156,2217,11.57,1
1157,163884,26.6,1
1158,197346,13.73,1
1159,237186,27.37,1
1160,1977,748.12,1
1161,6559,461.31,1
1162,255488,193.33,1
1163,225736,49.75,1
1164,7790,1.38,1
1165,255449,138.53,1
1166,2195,29.3,1
1167,255924,15.95,1
1168,255396,593.36,1
1169,178111,15.87,1
1170,255529,1.92,1
1171,159060,176.51,1
1172,208967,378.29,1
1173,255589,4.71,1
1174,256265,185.15,1
1175,256432,549.56,1
1176,256313,225.55,1
1177,256422,54.42,1
1178,256670,1528.87,1
1179,254092,176.8,1
1180,256443,173.06,1
1181,12816,31.71,1
1182,257112,265.59,1
1183,257130,137.18,1
1184,257234,422.57,1
1185,257236,5.1,1
1186,256970,0.7,1
1187,257244,61.75,1
1188,257155,282.31,1
1189,256826,38.09,1
1190,257609,662.51,1
1191,257651,13.53,1
1192,257532,67.18,1
1193,256788,62.95,1
1194,256484,34.38,1
1195,5109,3.72,1
1196,8495,312.5,1
1197,257938,4.17,1
1198,258141,351.8,1
1199,258223,6.9,1
1200,257415,181.4,1
1201,162406,83.98,1
1202,160419,3.48,1
1203,8594,1450.44,1
1204,1539,0.88,1
1205,6096,21.1,1
1206,258520,9.07,1
1207,258561,195.36,1
1208,258581,231.65,1
1209,258636,687.77,1
1210,154358,224.74,1
1211,258703,47.95,1
1212,258620,14.27,1
1213,1540,675.59,1
1214,256969,454.68,1
1215,258800,66.87,1
1216,258803,8.45,1
1217,4337,10.47,1
1218,258137,104.68,1
1219,258743,3.8,1
1220,258320,81.08,1
1221,143148,40.77,1
1222,258916,94.2,1
1223,258984,129.11,1
1224,259106,334.56,1
1225,258818,227.43,1
1226,258955,93.9,1
1227,3943,163.81,1
1228,258922,2.87,1
1229,165014,27.83,1
1230,2292,43.68,1
1231,3799,177.07,1
1232,14905,67.33,1
1233,3856,248.58,1
1234,259429,507.31,1
1235,259174,281.51,1
1236,159548,569.87,1
1237,159590,46.44,1
1238,259657,892.51,1
1239,145873,64.14,1
1240,259549,0.17,1
1241,259952,289.25,1
1242,259959,334.89,1
1243,172397,39.45,1
1244,259834,0.05,1
1245,259262,209.67,1
1246,3219,163.95,1
1247,8095,79.65,1
